GUID 9f5a848528284df0bfbb4001230ef9f1
Type Barricade
Rarity Epic
Useable Barricade
Build Barricade
ID 10891

Use_Auto_Icon_Measurements false
Use_Water_Height_Transparent_Sort
SalvageItem 9f5a848528284df0bfbb4001230ef9f1
Min_Items_Dropped_On_Destroy 1
Max_Items_Dropped_On_Destroy 1
Item_Dropped_On_Destroy d172b6c9b4134c1795ed52cb46fd0f0e

Size_X 3
Size_Y 3
Size_Z 0.6

Vulnerable

Bypass_Pickup_Ownership True
Has_Clip_Prefab false

PlacementPreviewPrefab Items/Barricades/PS_Chem_Mixer/Placement.prefab

Health 300
Range 4
Radius 0.13
Offset 0.15

PlacementAudioClip core.masterbundle:Sounds/MetalPlacement.mp3

Salvage_Duration_Multiplier 0.1

Explosion 36
