GUID aeda419f69db4042804806c9e49ac968

Type Barricade
Rarity Uncommon
Useable Barricade
Build Barricade
ID 41842
Health 20
Size_X 2
Size_Y 2
Size_Z 0.7
Bypass_Pickup_Ownership true
Allow_Placement_On_Vehicle false
Range 3
Radius 0.1
Offset 0.18
Salvage_Duration_Multiplier 0.1
Vulnerable
Explosion 41302
Unrepairable
Can_Be_Damaged true
Has_Clip_Prefab false
PlacementAudioClip Sounds/Placement_1.ogg
InventoryAudio Sounds/Inventory/Default/Default.asset
Use_Auto_Stat_Descriptions false
Use_Auto_Icon_Measurements True
SalvageItem aeda419f69db4042804806c9e49ac968
Min_Items_Dropped_On_Destroy 3
Max_Items_Dropped_On_Destroy 6
Item_Dropped_On_Destroy d6ae1c4f78584c87a7836af15afec2c7





Blueprints
[
	{
		Name Salvage
		CategoryTag "7ed29f9101ae4523a3b2e389414b7bd9" // Salvage
		InputItems this
		OutputItems "8ae387a91c1c4964be2a12be7aeabfb9 x 10" // Sticks
		Effect "0ae7a614942043f8b7013e165e036eb2" // SC_Wrench_0
	}
]

Actions 1
Action_0_Type Blueprint
Action_0_Blueprints 1
Action_0_Blueprint_0_Index 0
Action_0_Text Unstack
Action_0_Tooltip Spread out items for specific use.
Add_Default_Actions false
