GUID a86782080bcb4bb39c145ef4fc4567bc
Type Barricade
Rarity Epic
Useable Barricade
Build Barricade
ID 10003

Has_Clip_Prefab False

Use_Auto_Icon_Measurements False

Size_X 2
Size_Y 2
Size_Z 0.4

SalvageItem a86782080bcb4bb39c145ef4fc4567bc
Min_Items_Dropped_On_Destroy 1
Max_Items_Dropped_On_Destroy 1
Item_Dropped_On_Destroy ddeaf9c50ef04660b87d05f1665cb903

Blueprints 1
Blueprint_0_Type Gear
Blueprint_0_Supplies 1
Blueprint_0_Supply_0_ID 10003
Blueprint_0_Outputs 3
Blueprint_0_Output_0_ID 19806
Blueprint_0_Output_0_Amount 1
Blueprint_0_Output_1_ID 19627
Blueprint_0_Output_1_Amount 2
Blueprint_0_Output_2_ID 19009
Blueprint_0_Output_2_Amount 2
Blueprint_0_Tool 19376
Blueprint_0_Build 27

Actions 1

Action_0_Type Blueprint
Action_0_Blueprint_0_Index 0
Action_0_Blueprint_0_Link
Action_0_Text Scrap
Action_0_Tooltip Turn into components.

Health 100
Range 4
Radius 0.1
Offset 0.12

Explosion 36
Vulnerable

Salvage_Duration_Multiplier 0.4

PlacementAudioClip Sounds/MiscPlacement.mp3

Bypass_Pickup_Ownership True
