GUID 4823b53ee0c04a51b1abc6c3efc1aee9
Type Barricade
Rarity Rare
Useable Barricade
Build Barricade
ID 41337
Health 10
Size_X 2
Size_Y 2
Size_Z 0.7
Bypass_Pickup_Ownership true
Allow_Placement_On_Vehicle false
Range 3
Radius 0.1
Offset 0.18
Salvage_Duration_Multiplier 0.1
Vulnerable
Explosion 41345
Unrepairable
Can_Be_Damaged true
Has_Clip_Prefab false
PlacementAudioClip Sounds/Placement_1.ogg
InventoryAudio Sounds/Inventory/Default/Default.asset
Use_Auto_Stat_Descriptions false
SalvageItem 4823b53ee0c04a51b1abc6c3efc1aee9
Min_Items_Dropped_On_Destroy 1
Max_Items_Dropped_On_Destroy 4
Item_Dropped_On_Destroy c69e244f6a6e40f59ba8bfe61b0217de





Blueprints
[
	{
		CategoryTag "cdb2df24b76d4c6e9d8411c940d8337f" // Gear
		InputItems this
		OutputItems "fc66e44ca92f49d0b8d4fca4bd512190 x 10" // Electronic Fragments
		Effect "0ae7a614942043f8b7013e165e036eb2" // SC_Wrench_0
	}
]

Actions 1
Action_0_Type Blueprint
Action_0_Blueprints 1
Action_0_Blueprint_0_Index 0
Action_0_Text Unstack
Action_0_Tooltip Spread out items for specific use.
Add_Default_Actions false
