GUID c7622dd54bf742f7b0d4be01b7100c19
Type Barricade
Rarity Legendary
Useable Barricade
Has_Clip_Prefab False
Build Barricade
ID 10546

Size_X 2
Size_Y 2
Size_Z 0.55

SalvageItem c7622dd54bf742f7b0d4be01b7100c19
Min_Items_Dropped_On_Destroy 1
Max_Items_Dropped_On_Destroy 1
Item_Dropped_On_Destroy 4ba3029f4ccb449388f433824323646b

Health 50
Range 4
Radius 0.2
Offset 0.475

Explosion 36

Vulnerable

Salvage_Duration_Multiplier 0.1

Bypass_Pickup_Ownership True

Blueprints 1
Blueprint_0_Type Gear
Blueprint_0_Supplies 1
Blueprint_0_Supply_0_ID 10546
Blueprint_0_Outputs 1
Blueprint_0_Output_0_ID 10547
Blueprint_0_Output_0_Amount 4
Blueprint_0_Build 27

Actions 1
Action_0_Type Blueprint
Action_0_Blueprints 1
Action_0_Blueprint_0_Index 0
Action_0_Text Open ammo box.
Action_0_Tooltip Open ammo box.



PlacementAudioClip aridreborn.masterbundle:Sounds/MiscPlacement.mp3

Use_Auto_Icon_Measurements False
