Name SC Note #2

Interactability_Text_Line_0 往昔来信
Interactability_Text_Line_1 ---
Interactability_Text_Line_2 阿列克谢，你好！
Interactability_Text_Line_3 ---
Interactability_Text_Line_4 最近重读你服役时的旧信，记得是在卡赫拉曼机场？你总抱怨酷热和黄沙——说沙粒甚至钻进战机驾驶舱。那些穿越沙漠的无尽航行故事，像在跨越世界边界。
Interactability_Text_Line_5 ---
Interactability_Text_Line_6 如今沧海桑田。苏联早已解体，往事只剩碎片。你当年的驻地若未倒塌，也该是废墟了。但读信时，我仿佛穿越时空：看见晒黑的你穿着军装，在远东翱翔；而我还是那个梦想成为你的少年。
Interactability_Text_Line_7 ---
Interactability_Text_Line_8 若命运带你故地重游，务必来信。告诉我那里还剩什么，可还有旧时代的痕迹？或许一切都已湮灭，如同当年堵塞战机的黄沙？我只想知道，属于你我的那个世界是否尚存一息。
Interactability_Text_Line_9 ---
Interactability_Text_Line_10 保重，兄弟。
Interactability_Text_Line_11 - 你的丹尼拉
