GUID eac284151d0045eaad072b580708b496
Type Barricade
Rarity Uncommon
Useable Barricade
Build Barricade
ID 41856
Health 40
Size_X 2
Size_Y 3
Size_Z 0.45
Bypass_Pickup_Ownership true
Allow_Placement_On_Vehicle false
Range 3
Radius 0
Offset 0.4
Salvage_Duration_Multiplier 0.1
Vulnerable
Explosion 41331
Unrepairable
Can_Be_Damaged true
Has_Clip_Prefab false
PlacementAudioClip Sounds/Placement_1.ogg
InventoryAudio Sounds/Inventory/FoilRustle/Foil_Rustle.asset
Use_Auto_Stat_Descriptions false
SalvageItem eac284151d0045eaad072b580708b496
Min_Items_Dropped_On_Destroy 3
Max_Items_Dropped_On_Destroy 6
Item_Dropped_On_Destroy 9c082a1c510342beb24e487773892ff5





Blueprints
[
	{
		Name Salvage
		CategoryTag "7ed29f9101ae4523a3b2e389414b7bd9" // Salvage
		InputItems this
		OutputItems "e3b8a5017cc446aaa349c19e2905f64e x 10" // Foil
		Effect "0ae7a614942043f8b7013e165e036eb2" // SC_Wrench_0
	}
]

Actions 1
Action_0_Type Blueprint
Action_0_Blueprints 1
Action_0_Blueprint_0_Index 0
Action_0_Text Unstack
Action_0_Tooltip Spread out items for specific use.
Add_Default_Actions false
